FrontImage,RearImage1,Correspondences1,RearImage2,Correspondences2,RearImage3,Correspondences3,RearImage4,Correspondences4,RearImage5,Correspondences5
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774774973753.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774787399603.png,14,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774773765087.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774772401647.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774771038209.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774772856086.png,11
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774775286218.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774783218423.png,17,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774776855542.png,15,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774780945981.png,14,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774767311467.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774782309422.png,12
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774775598670.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774776219377.png,14,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774788490331.png,11,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774788035890.png,11,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774785309013.png,11,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774782127572.png,11
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774775911123.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774777855404.png,14,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774788308604.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774782854724.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774787399603.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774782400284.png,12
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774776223577.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774779582546.png,17,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774785036302.png,16,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774785945303.png,14,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774781400423.png,14,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774778219103.png,14
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774776536027.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774780764133.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774773946937.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774768947620.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774789399330.png,11,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774787581451.png,11
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774776848480.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774787854040.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774786945165.png,11,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774774219650.png,11,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774773310648.png,11,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774772401647.png,11
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774777160931.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774773128799.png,14,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774772674359.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774772219923.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774771765361.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774783581998.png,12
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774777473385.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774784400011.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774783491011.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774779400693.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774778946255.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774785763453.png,11
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774777785868.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774773310648.png,17,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774774219650.png,16,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774772401647.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774771492649.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774783763724.png,12
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774778098338.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774779491556.png,15,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774778128117.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774769492920.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774777673681.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774773128799.png,12
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774778410791.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774791217331.png,14,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774786218016.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774775764814.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774774855812.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774778946255.png,12
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774778723237.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774785127163.png,14,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774791489919.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774788308604.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774785581726.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774781491284.png,12
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774779035692.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774785036302.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774790035620.png,11,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774780945981.png,11,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774774128663.png,11,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774772765223.png,11
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774779348143.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774787672315.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774782218559.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774777673681.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774783127436.png,11,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774776764678.png,11
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774779660592.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774782036707.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774781582271.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774778855268.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774779764269.png,11,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774776582955.png,11
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774779973042.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774773310648.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774772401647.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774788308604.png,11,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774780127846.png,11,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774791035482.png,10
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774780285493.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774784945438.png,16,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774777219242.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774773128799.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774772674359.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774780400559.png,11
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774780597944.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774774401378.png,16,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774781218695.png,14,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774780764133.png,14,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774773037936.png,14,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774787126891.png,13
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774780910394.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774783309286.png,11,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774774219650.png,11,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774773310648.png,11,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774772856086.png,11,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774771947209.png,11
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774781222842.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774785945303.png,15,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774779127981.png,15,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774790035620.png,14,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774787763177.png,14,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774781400423.png,14
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774781535294.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774783127436.png,14,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774788581318.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774778128117.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774776764678.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774794489513.png,12
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774781847748.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774773310648.png,15,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774788763044.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774778309965.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774775128525.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774773765087.png,12
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774782160212.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774775037664.png,16,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774795034939.png,14,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774772310785.png,14,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774793671497.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774790035620.png,13
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774782472692.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774788490331.png,17,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774778037254.png,15,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774774855812.png,15,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774787581451.png,14,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774781218695.png,14
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774782847680.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774789762905.png,16,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774778855268.png,14,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774777491829.png,14,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774792944347.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774782036707.png,13
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774783222653.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774793398784.png,16,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774787945028.png,16,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774782036707.png,16,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774777491829.png,15,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774788853904.png,13
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774783535115.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774777764541.png,14,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774774583227.png,14,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774779582546.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774787763177.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774786854176.png,12
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774783847591.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774783491011.png,15,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774788035890.png,14,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774778037254.png,14,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774791217331.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774779855132.png,13
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774784160064.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774797034666.png,14,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774793853223.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774791126343.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774790217471.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774780218831.png,11
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774784472530.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774797307376.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774788217741.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774787308740.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774786854176.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774778219103.png,11
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774784784991.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774777673681.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774792217196.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774790399195.png,11,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774777219242.png,11,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774775855677.png,11
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774785097440.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774797943664.png,14,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774792035345.png,14,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774796580226.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774797034666.png,11,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774795671224.png,11
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774785409908.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774788763044.png,16,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774787854040.png,16,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774786490604.png,14,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774776946530.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774788308604.png,11
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774785722374.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774776855542.png,14,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774794580500.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774797307376.png,11,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774793671497.png,11,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774785036302.png,11
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774786034810.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774798034528.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774793944209.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774792580772.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774788035890.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774778037254.png,12
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774786347281.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774786581591.png,15,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774795671224.png,11,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774789308466.png,11,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774788399468.png,11,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774782491147.png,11
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774786659742.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774785945303.png,16,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774785490737.png,14,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774778219103.png,14,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774792762495.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774790035620.png,13
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774786972197.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774788490331.png,14,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774778946255.png,14,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774778491691.png,14,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774798034528.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774794398650.png,12
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774787284645.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774795216787.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774787036029.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774799761544.png,11,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774787490465.png,11,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774783854587.png,11
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774787597096.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774795034939.png,11,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774792762495.png,11,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774792308058.png,11,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774799579817.png,10,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774798216378.png,10
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774787909546.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774796761951.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774787672315.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774792217196.png,11,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774789490193.png,11,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774785399874.png,11
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774788222015.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774797943664.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774787490465.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774784309148.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774780218831.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774779764269.png,12
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774788534492.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774789672043.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774780582409.png,13,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774795580364.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774787399603.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774798761678.png,11
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774788846964.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774786218016.png,14,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774788944891.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774799397967.png,11,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774793489646.png,11,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774800306970.png,10
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774789159425.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774790671906.png,15,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774786581591.png,12,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774800670546.png,11,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774800216105.png,11,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774798852541.png,11
