frontQuery,gtRearStart,gtRearEnd,dbRearStart,dbRearEnd
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774783160157.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774784309148.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785490737.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774783491011.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774791762633.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774783222653.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774784400011.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785581726.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774783581998.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774791853495.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774783285143.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774784490876.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785672590.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774783672860.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774791944483.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774783347636.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774784490876.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785763453.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774783763724.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774791944483.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774783410129.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774784581861.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785763453.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774783763724.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792035345.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774783472620.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774784672725.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785854315.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774783854587.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792126208.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774783535115.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774784763587.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785945303.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774783945574.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792126208.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774783597613.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774784763587.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785945303.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774783945574.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792217196.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774783660104.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774784854450.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786036163.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774784036436.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792308058.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774783722604.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774784945438.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786127027.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774784127299.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792308058.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774783785103.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774784945438.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786127027.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774784127299.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792398920.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774783847591.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785036302.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786218016.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774784218287.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792489785.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774783910093.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785127163.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786308878.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774784309148.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792489785.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774783972589.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785127163.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786308878.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774784309148.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792580772.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774784035080.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785218150.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786399739.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774784400011.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792671633.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774784097573.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785309013.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786490604.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774784490876.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792762495.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774784160064.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785309013.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786490604.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774784490876.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792762495.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774784222562.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785399874.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786581591.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774784581861.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792853358.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774784285055.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785490737.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786672452.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774784672725.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792944347.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774784347547.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785490737.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786763313.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774784763587.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792944347.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774784410038.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785581726.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786763313.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774784763587.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792944347.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774784472530.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785672590.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786854176.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774784854450.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793035208.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774784535022.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785763453.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786945165.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774784945438.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793126072.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774784597513.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785763453.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786945165.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774784945438.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793126072.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774784660001.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785854315.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774787036029.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785036302.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793217058.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774784722495.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785945303.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774787126891.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785127163.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793307922.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774784784991.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785945303.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774787126891.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785127163.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793307922.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774784847481.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786036163.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774787217877.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785218150.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793398784.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774784909973.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786127027.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774787308740.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785309013.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793489646.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774784972461.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786127027.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774787308740.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785309013.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793489646.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774785034952.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786218016.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774787399603.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785399874.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793580635.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774785097440.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786308878.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774787490465.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785490737.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793671497.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774785159931.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786308878.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774787490465.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785490737.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793762360.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774785222431.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786399739.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774787581451.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785581726.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793762360.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774785284924.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786490604.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774787672315.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785672590.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793853223.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774785347419.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786490604.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774787763177.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785763453.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793944209.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774785409908.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786581591.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774787763177.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785763453.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793944209.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774785472400.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786672452.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774787854040.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785854315.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794035073.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774785534892.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786763313.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774787945028.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785945303.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794125934.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774785597383.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786763313.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774787945028.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774785945303.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794125934.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774785659872.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786854176.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774788035890.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786036163.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794216922.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774785722374.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786945165.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774788126753.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786127027.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794307788.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774785784850.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786945165.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774788126753.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786127027.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794307788.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774785847340.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774787036029.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774788217741.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786218016.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794307788.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774785909830.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774787126891.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774788308604.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786308878.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794398650.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774785972320.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774787126891.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774788308604.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786308878.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794489513.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774786034810.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774787217877.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774788399468.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786399739.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794489513.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774786097301.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774787308740.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774788490331.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786490604.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794580500.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774786159793.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774787308740.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774788490331.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786490604.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794671361.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774786222283.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774787399603.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774788581318.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786581591.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794762224.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774786284781.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774787490465.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774788672179.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786672452.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794762224.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774786347281.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774787490465.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774788763044.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786763313.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794853086.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774786409772.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774787581451.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774788763044.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786763313.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794944074.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774786472269.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774787672315.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774788853904.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786854176.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794944074.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774786534764.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774787763177.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774788944891.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786945165.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774795034939.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774786597257.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774787763177.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774788944891.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774786945165.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774795125799.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774786659742.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774787854040.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774789035756.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774787036029.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774795125799.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774786722233.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774787945028.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774789126618.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774787126891.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774795216787.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774786784724.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774787945028.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774789126618.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774787126891.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774795307651.png
